id,source,origin,destination,travel_date,advance_purchase_days,base_fare,taxes_fees,fare_total,scraped_at,status
400,EaseMyTrip,BLR,CCU,2026-09-22,45,3478.43,981.09,4459.52,2026-08-08 11:36:00,SIMULATED_BACKTEST
401,EaseMyTrip,DEL,BOM,2026-08-10,1,6200.61,1748.89,7949.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
402,EaseMyTrip,DEL,BOM,2026-08-16,7,4902.53,1382.77,6285.3,2026-08-09 08:39:00,SIMULATED_BACKTEST
403,EaseMyTrip,DEL,BOM,2026-08-24,15,4203.42,1185.58,5389.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
404,EaseMyTrip,DEL,BOM,2026-09-08,30,3694.7,1042.1,4736.8,2026-08-09 08:39:00,SIMULATED_BACKTEST
405,EaseMyTrip,DEL,BOM,2026-09-23,45,3291.6,928.4,4220.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
406,EaseMyTrip,BLR,DEL,2026-08-10,1,7222.02,2036.98,9259.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
407,EaseMyTrip,BLR,DEL,2026-08-16,7,5649.35,1593.41,7242.76,2026-08-09 08:39:00,SIMULATED_BACKTEST
408,EaseMyTrip,BLR,DEL,2026-08-24,15,4778.28,1347.72,6126.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
409,EaseMyTrip,BLR,DEL,2026-09-08,30,4213.68,1188.48,5402.16,2026-08-09 08:39:00,SIMULATED_BACKTEST
410,EaseMyTrip,BLR,DEL,2026-09-23,45,3839.63,1082.97,4922.6,2026-08-09 08:39:00,SIMULATED_BACKTEST
411,EaseMyTrip,BLR,BOM,2026-08-10,1,4420.65,1246.85,5667.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
412,EaseMyTrip,BLR,BOM,2026-08-16,7,3499.94,987.16,4487.1,2026-08-09 08:39:00,SIMULATED_BACKTEST
413,EaseMyTrip,BLR,BOM,2026-08-24,15,2914.86,822.14,3737.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
414,EaseMyTrip,BLR,BOM,2026-09-08,30,2640.77,744.83,3385.6,2026-08-09 08:39:00,SIMULATED_BACKTEST
415,EaseMyTrip,BLR,BOM,2026-09-23,45,2345.46,661.54,3007.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
416,EaseMyTrip,DEL,HYD,2026-08-10,1,5314.92,1499.08,6814.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
417,EaseMyTrip,DEL,HYD,2026-08-16,7,4149.41,1170.35,5319.76,2026-08-09 08:39:00,SIMULATED_BACKTEST
418,EaseMyTrip,DEL,HYD,2026-08-24,15,3543.54,999.46,4543.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
419,EaseMyTrip,DEL,HYD,2026-09-08,30,3140.4,885.76,4026.16,2026-08-09 08:39:00,SIMULATED_BACKTEST
420,EaseMyTrip,DEL,HYD,2026-09-23,45,2862.29,807.31,3669.6,2026-08-09 08:39:00,SIMULATED_BACKTEST
421,EaseMyTrip,DEL,PNQ,2026-08-10,1,4983.81,1405.69,6389.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
422,EaseMyTrip,DEL,PNQ,2026-08-16,7,3957.11,1116.11,5073.22,2026-08-09 08:39:00,SIMULATED_BACKTEST
423,EaseMyTrip,DEL,PNQ,2026-08-24,15,3283.02,925.98,4209.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
424,EaseMyTrip,DEL,PNQ,2026-09-08,30,2920.73,823.79,3744.52,2026-08-09 08:39:00,SIMULATED_BACKTEST
425,EaseMyTrip,DEL,PNQ,2026-09-23,45,2631.88,742.32,3374.2,2026-08-09 08:39:00,SIMULATED_BACKTEST
426,EaseMyTrip,DEL,CCU,2026-08-10,1,6438.9,1816.1,8255.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
427,EaseMyTrip,DEL,CCU,2026-08-16,7,4990.47,1407.57,6398.04,2026-08-09 08:39:00,SIMULATED_BACKTEST
428,EaseMyTrip,DEL,CCU,2026-08-24,15,4301.7,1213.3,5515.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
429,EaseMyTrip,DEL,CCU,2026-09-08,30,3788.18,1068.46,4856.64,2026-08-09 08:39:00,SIMULATED_BACKTEST
430,EaseMyTrip,DEL,CCU,2026-09-23,45,3448.69,972.71,4421.4,2026-08-09 08:39:00,SIMULATED_BACKTEST
431,EaseMyTrip,AMD,DEL,2026-08-10,1,4808.31,1356.19,6164.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
432,EaseMyTrip,AMD,DEL,2026-08-16,7,3745.17,1056.33,4801.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
433,EaseMyTrip,AMD,DEL,2026-08-24,15,3258.84,919.16,4178.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
434,EaseMyTrip,AMD,DEL,2026-09-08,30,2853.24,804.76,3658.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
435,EaseMyTrip,AMD,DEL,2026-09-23,45,2531.1,713.9,3245.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
436,EaseMyTrip,MAA,DEL,2026-08-10,1,6922.11,1952.39,8874.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
437,EaseMyTrip,MAA,DEL,2026-08-16,7,5434.49,1532.81,6967.3,2026-08-09 08:39:00,SIMULATED_BACKTEST
438,EaseMyTrip,MAA,DEL,2026-08-24,15,4594.98,1296.02,5891.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
439,EaseMyTrip,MAA,DEL,2026-09-08,30,3989.54,1125.26,5114.8,2026-08-09 08:39:00,SIMULATED_BACKTEST
440,EaseMyTrip,MAA,DEL,2026-09-23,45,3659.76,1032.24,4692.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
441,EaseMyTrip,HYD,BOM,2026-08-10,1,4699.89,1325.61,6025.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
442,EaseMyTrip,HYD,BOM,2026-08-16,7,3645.49,1028.21,4673.7,2026-08-09 08:39:00,SIMULATED_BACKTEST
443,EaseMyTrip,HYD,BOM,2026-08-24,15,3134.82,884.18,4019.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
444,EaseMyTrip,HYD,BOM,2026-09-08,30,2710.66,764.54,3475.2,2026-08-09 08:39:00,SIMULATED_BACKTEST
445,EaseMyTrip,HYD,BOM,2026-09-23,45,2517.06,709.94,3227.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
446,EaseMyTrip,BLR,CCU,2026-08-10,1,6645.6,1874.4,8520.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
447,EaseMyTrip,BLR,CCU,2026-08-16,7,5231.18,1475.46,6706.64,2026-08-09 08:39:00,SIMULATED_BACKTEST
448,EaseMyTrip,BLR,CCU,2026-08-24,15,4485.0,1265.0,5750.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
449,EaseMyTrip,BLR,CCU,2026-09-08,30,3957.91,1116.33,5074.24,2026-08-09 08:39:00,SIMULATED_BACKTEST
450,EaseMyTrip,BLR,CCU,2026-09-23,45,3516.55,991.85,4508.4,2026-08-09 08:39:00,SIMULATED_BACKTEST
451,EaseMyTrip,DEL,BOM,2026-08-11,1,6318.0,1782.0,8100.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
452,EaseMyTrip,DEL,BOM,2026-08-17,7,5021.45,1416.31,6437.76,2026-08-10 09:42:00,SIMULATED_BACKTEST
453,EaseMyTrip,DEL,BOM,2026-08-25,15,4193.28,1182.72,5376.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
454,EaseMyTrip,DEL,BOM,2026-09-09,30,3748.8,1057.36,4806.16,2026-08-10 09:42:00,SIMULATED_BACKTEST
455,EaseMyTrip,DEL,BOM,2026-09-24,45,3372.41,951.19,4323.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
456,EaseMyTrip,BLR,DEL,2026-08-11,1,7378.49,2081.11,9459.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
457,EaseMyTrip,BLR,DEL,2026-08-17,7,5800.38,1636.01,7436.39,2026-08-10 09:42:00,SIMULATED_BACKTEST
458,EaseMyTrip,BLR,DEL,2026-08-25,15,4928.35,1390.05,6318.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
459,EaseMyTrip,BLR,DEL,2026-09-09,30,4345.43,1225.64,5571.07,2026-08-10 09:42:00,SIMULATED_BACKTEST
460,EaseMyTrip,BLR,DEL,2026-09-24,45,3880.13,1094.39,4974.52,2026-08-10 09:42:00,SIMULATED_BACKTEST
461,EaseMyTrip,BLR,BOM,2026-08-11,1,4518.54,1274.46,5793.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
462,EaseMyTrip,BLR,BOM,2026-08-17,7,3507.29,989.23,4496.52,2026-08-10 09:42:00,SIMULATED_BACKTEST
463,EaseMyTrip,BLR,BOM,2026-08-25,15,3067.74,865.26,3933.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
464,EaseMyTrip,BLR,BOM,2026-09-09,30,2642.11,745.21,3387.32,2026-08-10 09:42:00,SIMULATED_BACKTEST
465,EaseMyTrip,BLR,BOM,2026-09-24,45,2450.92,691.28,3142.2,2026-08-10 09:42:00,SIMULATED_BACKTEST
466,EaseMyTrip,DEL,HYD,2026-08-11,1,5421.47,1529.13,6950.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
467,EaseMyTrip,DEL,HYD,2026-08-17,7,4286.09,1208.9,5494.99,2026-08-10 09:42:00,SIMULATED_BACKTEST
468,EaseMyTrip,DEL,HYD,2026-08-25,15,3572.71,1007.69,4580.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
469,EaseMyTrip,DEL,HYD,2026-09-09,30,3212.56,906.11,4118.67,2026-08-10 09:42:00,SIMULATED_BACKTEST
470,EaseMyTrip,DEL,HYD,2026-09-24,45,2912.15,821.37,3733.52,2026-08-10 09:42:00,SIMULATED_BACKTEST
471,EaseMyTrip,DEL,PNQ,2026-08-11,1,5105.26,1439.94,6545.2,2026-08-10 09:42:00,SIMULATED_BACKTEST
472,EaseMyTrip,DEL,PNQ,2026-08-17,7,4024.82,1135.2,5160.02,2026-08-10 09:42:00,SIMULATED_BACKTEST
473,EaseMyTrip,DEL,PNQ,2026-08-25,15,3402.98,959.82,4362.8,2026-08-10 09:42:00,SIMULATED_BACKTEST
474,EaseMyTrip,DEL,PNQ,2026-09-09,30,2965.54,836.44,3801.98,2026-08-10 09:42:00,SIMULATED_BACKTEST
475,EaseMyTrip,DEL,PNQ,2026-09-24,45,2706.94,763.5,3470.44,2026-08-10 09:42:00,SIMULATED_BACKTEST
476,EaseMyTrip,DEL,CCU,2026-08-11,1,6573.37,1854.03,8427.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
477,EaseMyTrip,DEL,CCU,2026-08-17,7,5079.8,1432.77,6512.57,2026-08-10 09:42:00,SIMULATED_BACKTEST
478,EaseMyTrip,DEL,CCU,2026-08-25,15,4383.29,1236.31,5619.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
479,EaseMyTrip,DEL,CCU,2026-09-09,30,3873.71,1092.58,4966.29,2026-08-10 09:42:00,SIMULATED_BACKTEST
480,EaseMyTrip,DEL,CCU,2026-09-24,45,3503.82,988.26,4492.08,2026-08-10 09:42:00,SIMULATED_BACKTEST
481,EaseMyTrip,AMD,DEL,2026-08-11,1,4933.5,1391.5,6325.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
482,EaseMyTrip,AMD,DEL,2026-08-17,7,3893.76,1098.24,4992.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
483,EaseMyTrip,AMD,DEL,2026-08-25,15,3328.26,938.74,4267.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
484,EaseMyTrip,AMD,DEL,2026-09-09,30,2924.22,824.78,3749.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
485,EaseMyTrip,AMD,DEL,2026-09-24,45,2577.9,727.1,3305.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
486,EaseMyTrip,MAA,DEL,2026-08-11,1,6973.2,1966.8,8940.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
487,EaseMyTrip,MAA,DEL,2026-08-17,7,5521.28,1557.28,7078.56,2026-08-10 09:42:00,SIMULATED_BACKTEST
488,EaseMyTrip,MAA,DEL,2026-08-25,15,4671.42,1317.58,5989.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
489,EaseMyTrip,MAA,DEL,2026-09-09,30,4099.65,1156.31,5255.96,2026-08-10 09:42:00,SIMULATED_BACKTEST
490,EaseMyTrip,MAA,DEL,2026-09-24,45,3726.53,1051.07,4777.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
491,EaseMyTrip,HYD,BOM,2026-08-11,1,4736.16,1335.84,6072.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
492,EaseMyTrip,HYD,BOM,2026-08-17,7,3768.84,1063.0,4831.84,2026-08-10 09:42:00,SIMULATED_BACKTEST
493,EaseMyTrip,HYD,BOM,2026-08-25,15,3179.28,896.72,4076.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
494,EaseMyTrip,HYD,BOM,2026-09-09,30,2829.4,798.04,3627.44,2026-08-10 09:42:00,SIMULATED_BACKTEST
495,EaseMyTrip,HYD,BOM,2026-09-24,45,2604.73,734.67,3339.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
496,EaseMyTrip,BLR,CCU,2026-08-11,1,6736.39,1900.01,8636.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
497,EaseMyTrip,BLR,CCU,2026-08-17,7,5296.89,1494.0,6790.89,2026-08-10 09:42:00,SIMULATED_BACKTEST
498,EaseMyTrip,BLR,CCU,2026-08-25,15,4572.05,1289.55,5861.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
499,EaseMyTrip,BLR,CCU,2026-09-09,30,4016.54,1132.87,5149.41,2026-08-10 09:42:00,SIMULATED_BACKTEST
500,EaseMyTrip,BLR,CCU,2026-09-24,45,3656.86,1031.42,4688.28,2026-08-10 09:42:00,SIMULATED_BACKTEST
501,EaseMyTrip,DEL,BOM,2026-08-12,1,6476.73,1826.77,8303.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
502,EaseMyTrip,DEL,BOM,2026-08-18,7,5095.13,1437.09,6532.22,2026-08-11 10:45:00,SIMULATED_BACKTEST
503,EaseMyTrip,DEL,BOM,2026-08-26,15,4290.78,1210.22,5501.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
504,EaseMyTrip,DEL,BOM,2026-09-10,30,3749.87,1057.65,4807.52,2026-08-11 10:45:00,SIMULATED_BACKTEST
505,EaseMyTrip,DEL,BOM,2026-09-25,45,3480.52,981.68,4462.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
506,EaseMyTrip,BLR,DEL,2026-08-12,1,7487.38,2111.82,9599.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
507,EaseMyTrip,BLR,DEL,2026-08-18,7,5910.86,1667.16,7578.02,2026-08-11 10:45:00,SIMULATED_BACKTEST
508,EaseMyTrip,BLR,DEL,2026-08-26,15,5021.48,1416.32,6437.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
509,EaseMyTrip,BLR,DEL,2026-09-10,30,4371.88,1233.1,5604.98,2026-08-11 10:45:00,SIMULATED_BACKTEST
510,EaseMyTrip,BLR,DEL,2026-09-25,45,3953.38,1115.06,5068.44,2026-08-11 10:45:00,SIMULATED_BACKTEST
511,EaseMyTrip,BLR,BOM,2026-08-12,1,4576.65,1290.85,5867.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
512,EaseMyTrip,BLR,BOM,2026-08-18,7,3668.29,1034.65,4702.94,2026-08-11 10:45:00,SIMULATED_BACKTEST
513,EaseMyTrip,BLR,BOM,2026-08-26,15,3096.6,873.4,3970.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
514,EaseMyTrip,BLR,BOM,2026-09-10,30,2656.71,749.33,3406.04,2026-08-11 10:45:00,SIMULATED_BACKTEST
515,EaseMyTrip,BLR,BOM,2026-09-25,45,2503.33,706.07,3209.4,2026-08-11 10:45:00,SIMULATED_BACKTEST
516,EaseMyTrip,DEL,HYD,2026-08-12,1,5524.12,1558.08,7082.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
517,EaseMyTrip,DEL,HYD,2026-08-18,7,4306.55,1214.67,5521.22,2026-08-11 10:45:00,SIMULATED_BACKTEST
518,EaseMyTrip,DEL,HYD,2026-08-26,15,3652.58,1030.22,4682.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
519,EaseMyTrip,DEL,HYD,2026-09-10,30,3173.96,895.22,4069.18,2026-08-11 10:45:00,SIMULATED_BACKTEST
520,EaseMyTrip,DEL,HYD,2026-09-25,45,2884.78,813.66,3698.44,2026-08-11 10:45:00,SIMULATED_BACKTEST
521,EaseMyTrip,DEL,PNQ,2026-08-12,1,5217.34,1471.56,6688.9,2026-08-11 10:45:00,SIMULATED_BACKTEST
522,EaseMyTrip,DEL,PNQ,2026-08-18,7,4097.21,1155.62,5252.83,2026-08-11 10:45:00,SIMULATED_BACKTEST
523,EaseMyTrip,DEL,PNQ,2026-08-26,15,3412.19,962.41,4374.6,2026-08-11 10:45:00,SIMULATED_BACKTEST
524,EaseMyTrip,DEL,PNQ,2026-09-10,30,3068.09,865.36,3933.45,2026-08-11 10:45:00,SIMULATED_BACKTEST
525,EaseMyTrip,DEL,PNQ,2026-09-25,45,2773.43,782.25,3555.68,2026-08-11 10:45:00,SIMULATED_BACKTEST
526,EaseMyTrip,DEL,CCU,2026-08-12,1,6660.26,1878.54,8538.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
527,EaseMyTrip,DEL,CCU,2026-08-18,7,5223.74,1473.36,6697.1,2026-08-11 10:45:00,SIMULATED_BACKTEST
528,EaseMyTrip,DEL,CCU,2026-08-26,15,4379.86,1235.34,5615.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
529,EaseMyTrip,DEL,CCU,2026-09-10,30,3848.47,1085.47,4933.94,2026-08-11 10:45:00,SIMULATED_BACKTEST
530,EaseMyTrip,DEL,CCU,2026-09-25,45,3491.87,984.89,4476.76,2026-08-11 10:45:00,SIMULATED_BACKTEST
531,EaseMyTrip,AMD,DEL,2026-08-12,1,4993.17,1408.33,6401.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
532,EaseMyTrip,AMD,DEL,2026-08-18,7,3953.43,1115.07,5068.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
533,EaseMyTrip,AMD,DEL,2026-08-26,15,3286.92,927.08,4214.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
534,EaseMyTrip,AMD,DEL,2026-09-10,30,2914.08,821.92,3736.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
535,EaseMyTrip,AMD,DEL,2026-09-25,45,2627.82,741.18,3369.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
536,EaseMyTrip,MAA,DEL,2026-08-12,1,7184.19,2026.31,9210.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
537,EaseMyTrip,MAA,DEL,2026-08-18,7,5576.86,1572.96,7149.82,2026-08-11 10:45:00,SIMULATED_BACKTEST
538,EaseMyTrip,MAA,DEL,2026-08-26,15,4740.06,1336.94,6077.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
539,EaseMyTrip,MAA,DEL,2026-09-10,30,4214.43,1188.69,5403.12,2026-08-11 10:45:00,SIMULATED_BACKTEST
540,EaseMyTrip,MAA,DEL,2026-09-25,45,3822.94,1078.26,4901.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
541,EaseMyTrip,HYD,BOM,2026-08-12,1,4830.15,1362.35,6192.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
542,EaseMyTrip,HYD,BOM,2026-08-18,7,3829.0,1079.98,4908.98,2026-08-11 10:45:00,SIMULATED_BACKTEST
543,EaseMyTrip,HYD,BOM,2026-08-26,15,3239.34,913.66,4153.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
544,EaseMyTrip,HYD,BOM,2026-09-10,30,2856.89,805.79,3662.68,2026-08-11 10:45:00,SIMULATED_BACKTEST
545,EaseMyTrip,HYD,BOM,2026-09-25,45,2610.5,736.3,3346.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
546,EaseMyTrip,BLR,CCU,2026-08-12,1,6948.08,1959.72,8907.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
547,EaseMyTrip,BLR,CCU,2026-08-18,7,5433.59,1532.55,6966.14,2026-08-11 10:45:00,SIMULATED_BACKTEST
548,EaseMyTrip,BLR,CCU,2026-08-26,15,4641.94,1309.26,5951.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
549,EaseMyTrip,BLR,CCU,2026-09-10,30,4048.65,1141.93,5190.58,2026-08-11 10:45:00,SIMULATED_BACKTEST
550,EaseMyTrip,BLR,CCU,2026-09-25,45,3726.96,1051.2,4778.16,2026-08-11 10:45:00,SIMULATED_BACKTEST
551,EaseMyTrip,DEL,BOM,2026-08-13,1,6609.72,1864.28,8474.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
552,EaseMyTrip,DEL,BOM,2026-08-19,7,5216.39,1471.29,6687.68,2026-08-12 11:48:00,SIMULATED_BACKTEST
553,EaseMyTrip,DEL,BOM,2026-08-27,15,4410.12,1243.88,5654.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
554,EaseMyTrip,DEL,BOM,2026-09-11,30,3833.61,1081.27,4914.88,2026-08-12 11:48:00,SIMULATED_BACKTEST
555,EaseMyTrip,DEL,BOM,2026-09-26,45,3463.04,976.76,4439.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
556,EaseMyTrip,BLR,DEL,2026-08-13,1,7646.96,2156.84,9803.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
557,EaseMyTrip,BLR,DEL,2026-08-19,7,5977.65,1686.01,7663.66,2026-08-12 11:48:00,SIMULATED_BACKTEST
558,EaseMyTrip,BLR,DEL,2026-08-27,15,5100.58,1438.62,6539.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
559,EaseMyTrip,BLR,DEL,2026-09-11,30,4520.02,1274.88,5794.9,2026-08-12 11:48:00,SIMULATED_BACKTEST
560,EaseMyTrip,BLR,DEL,2026-09-26,45,4060.96,1145.4,5206.36,2026-08-12 11:48:00,SIMULATED_BACKTEST
561,EaseMyTrip,BLR,BOM,2026-08-13,1,4644.9,1310.1,5955.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
562,EaseMyTrip,BLR,BOM,2026-08-19,7,3685.0,1039.36,4724.36,2026-08-12 11:48:00,SIMULATED_BACKTEST
563,EaseMyTrip,BLR,BOM,2026-08-27,15,3132.48,883.52,4016.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
564,EaseMyTrip,BLR,BOM,2026-09-11,30,2800.01,789.75,3589.76,2026-08-12 11:48:00,SIMULATED_BACKTEST
565,EaseMyTrip,BLR,BOM,2026-09-26,45,2549.51,719.09,3268.6,2026-08-12 11:48:00,SIMULATED_BACKTEST
566,EaseMyTrip,DEL,HYD,2026-08-13,1,5585.42,1575.38,7160.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
567,EaseMyTrip,DEL,HYD,2026-08-19,7,4404.24,1242.22,5646.46,2026-08-12 11:48:00,SIMULATED_BACKTEST
568,EaseMyTrip,DEL,HYD,2026-08-27,15,3712.96,1047.24,4760.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
569,EaseMyTrip,DEL,HYD,2026-09-11,30,3235.99,912.71,4148.7,2026-08-12 11:48:00,SIMULATED_BACKTEST
570,EaseMyTrip,DEL,HYD,2026-09-26,45,3007.96,848.4,3856.36,2026-08-12 11:48:00,SIMULATED_BACKTEST
571,EaseMyTrip,DEL,PNQ,2026-08-13,1,5263.91,1484.69,6748.6,2026-08-12 11:48:00,SIMULATED_BACKTEST
572,EaseMyTrip,DEL,PNQ,2026-08-19,7,4177.39,1178.24,5355.63,2026-08-12 11:48:00,SIMULATED_BACKTEST
573,EaseMyTrip,DEL,PNQ,2026-08-27,15,3519.67,992.73,4512.4,2026-08-12 11:48:00,SIMULATED_BACKTEST
574,EaseMyTrip,DEL,PNQ,2026-09-11,30,3137.87,885.04,4022.91,2026-08-12 11:48:00,SIMULATED_BACKTEST
575,EaseMyTrip,DEL,PNQ,2026-09-26,45,2793.9,788.02,3581.92,2026-08-12 11:48:00,SIMULATED_BACKTEST
576,EaseMyTrip,DEL,CCU,2026-08-13,1,6788.5,1914.7,8703.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
577,EaseMyTrip,DEL,CCU,2026-08-19,7,5326.32,1502.3,6828.62,2026-08-12 11:48:00,SIMULATED_BACKTEST
578,EaseMyTrip,DEL,CCU,2026-08-27,15,4531.64,1278.16,5809.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
579,EaseMyTrip,DEL,CCU,2026-09-11,30,3923.07,1106.51,5029.58,2026-08-12 11:48:00,SIMULATED_BACKTEST
580,EaseMyTrip,DEL,CCU,2026-09-26,45,3628.9,1023.54,4652.44,2026-08-12 11:48:00,SIMULATED_BACKTEST
581,EaseMyTrip,AMD,DEL,2026-08-13,1,5041.14,1421.86,6463.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
582,EaseMyTrip,AMD,DEL,2026-08-19,7,4021.68,1134.32,5156.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
583,EaseMyTrip,AMD,DEL,2026-08-27,15,3445.26,971.74,4417.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
584,EaseMyTrip,AMD,DEL,2026-09-11,30,3001.44,846.56,3848.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
585,EaseMyTrip,AMD,DEL,2026-09-26,45,2669.16,752.84,3422.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
586,EaseMyTrip,MAA,DEL,2026-08-13,1,7250.1,2044.9,9295.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
587,EaseMyTrip,MAA,DEL,2026-08-19,7,5712.0,1611.08,7323.08,2026-08-12 11:48:00,SIMULATED_BACKTEST
588,EaseMyTrip,MAA,DEL,2026-08-27,15,4847.7,1367.3,6215.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
589,EaseMyTrip,MAA,DEL,2026-09-11,30,4205.2,1186.08,5391.28,2026-08-12 11:48:00,SIMULATED_BACKTEST
590,EaseMyTrip,MAA,DEL,2026-09-26,45,3924.8,1107.0,5031.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
591,EaseMyTrip,HYD,BOM,2026-08-13,1,4940.52,1393.48,6334.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
592,EaseMyTrip,HYD,BOM,2026-08-19,7,3855.63,1087.49,4943.12,2026-08-12 11:48:00,SIMULATED_BACKTEST
593,EaseMyTrip,HYD,BOM,2026-08-27,15,3266.64,921.36,4188.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
594,EaseMyTrip,HYD,BOM,2026-09-11,30,2906.22,819.7,3725.92,2026-08-12 11:48:00,SIMULATED_BACKTEST
595,EaseMyTrip,HYD,BOM,2026-09-26,45,2631.1,742.1,3373.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
596,EaseMyTrip,BLR,CCU,2026-08-13,1,7066.96,1993.24,9060.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
597,EaseMyTrip,BLR,CCU,2026-08-19,7,5519.58,1556.8,7076.38,2026-08-12 11:48:00,SIMULATED_BACKTEST
598,EaseMyTrip,BLR,CCU,2026-08-27,15,4672.04,1317.76,5989.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
